crop_id,scene_id,disaster,damage_label,label_id,pre_crop_path,post_crop_path,crop_width,crop_height,polygon_area
mexico-earthquake_00000151__b0257,mexico-earthquake_00000151,mexico-earthquake,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/mexico-earthquake_00000151__b0257.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/mexico-earthquake_00000151__b0257.jpg,68,68,1396.4659731557542
hurricane-harvey_00000467__b0011,hurricane-harvey_00000467,hurricane-harvey,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000467__b0011.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000467__b0011.jpg,50,39,891.7690879701327
hurricane-michael_00000465__b0072,hurricane-michael_00000465,hurricane-michael,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000465__b0072.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000465__b0072.jpg,56,55,1098.4999999893532
socal-fire_00001341__b0024,socal-fire_00001341,socal-fire,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/socal-fire_00001341__b0024.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/socal-fire_00001341__b0024.jpg,62,61,1056.1870491601157
hurricane-michael_00000196__b0062,hurricane-michael_00000196,hurricane-michael,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000196__b0062.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000196__b0062.jpg,60,60,1027.8835704756357
hurricane-harvey_00000402__b0150,hurricane-harvey_00000402,hurricane-harvey,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000402__b0150.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000402__b0150.jpg,24,24,195.9008667933397
hurricane-harvey_00000467__b0035,hurricane-harvey_00000467,hurricane-harvey,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000467__b0035.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000467__b0035.jpg,79,78,1542.5500237383312
socal-fire_00000367__b0001,socal-fire_00000367,socal-fire,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/socal-fire_00000367__b0001.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/socal-fire_00000367__b0001.jpg,27,26,131.91477264273723
palu-tsunami_00000164__b0101,palu-tsunami_00000164,palu-tsunami,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000164__b0101.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000164__b0101.jpg,43,40,626.2605188403556
santa-rosa-wildfire_00000203__b0074,santa-rosa-wildfire_00000203,santa-rosa-wildfire,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/santa-rosa-wildfire_00000203__b0074.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/santa-rosa-wildfire_00000203__b0074.jpg,28,41,187.46498765234773
midwest-flooding_00000061__b0028,midwest-flooding_00000061,midwest-flooding,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/midwest-flooding_00000061__b0028.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/midwest-flooding_00000061__b0028.jpg,84,84,1750.8552008342165
hurricane-harvey_00000402__b0143,hurricane-harvey_00000402,hurricane-harvey,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000402__b0143.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000402__b0143.jpg,101,122,2600.9446930754702
hurricane-michael_00000465__b0146,hurricane-michael_00000465,hurricane-michael,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000465__b0146.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000465__b0146.jpg,23,25,192.0000000012733
palu-tsunami_00000131__b0265,palu-tsunami_00000131,palu-tsunami,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000131__b0265.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000131__b0265.jpg,56,56,813.6906003646582
socal-fire_00001274__b0010,socal-fire_00001274,socal-fire,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/socal-fire_00001274__b0010.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/socal-fire_00001274__b0010.jpg,25,25,102.74964186077628
midwest-flooding_00000237__b0021,midwest-flooding_00000237,midwest-flooding,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/midwest-flooding_00000237__b0021.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/midwest-flooding_00000237__b0021.jpg,70,71,1015.5383857269735
hurricane-michael_00000322__b0043,hurricane-michael_00000322,hurricane-michael,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000322__b0043.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000322__b0043.jpg,44,44,659.4965351990675
hurricane-michael_00000012__b0059,hurricane-michael_00000012,hurricane-michael,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000012__b0059.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000012__b0059.jpg,37,37,518.019333994214
hurricane-michael_00000206__b0005,hurricane-michael_00000206,hurricane-michael,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000206__b0005.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000206__b0005.jpg,79,78,1473.5332704507496
hurricane-michael_00000465__b0126,hurricane-michael_00000465,hurricane-michael,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000465__b0126.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000465__b0126.jpg,104,105,2121.4999998912413
midwest-flooding_00000061__b0000,midwest-flooding_00000061,midwest-flooding,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/midwest-flooding_00000061__b0000.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/midwest-flooding_00000061__b0000.jpg,199,199,9404.783016571557
guatemala-volcano_00000015__b0072,guatemala-volcano_00000015,guatemala-volcano,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/guatemala-volcano_00000015__b0072.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/guatemala-volcano_00000015__b0072.jpg,29,29,172.79890971166617
hurricane-florence_00000045__b0000,hurricane-florence_00000045,hurricane-florence,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-florence_00000045__b0000.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-florence_00000045__b0000.jpg,87,88,1253.0664107983805
palu-tsunami_00000168__b0160,palu-tsunami_00000168,palu-tsunami,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000168__b0160.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000168__b0160.jpg,30,30,255.45072953253666
hurricane-harvey_00000006__b0037,hurricane-harvey_00000006,hurricane-harvey,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000006__b0037.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000006__b0037.jpg,94,94,2217.503361886411
hurricane-michael_00000092__b0028,hurricane-michael_00000092,hurricane-michael,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000092__b0028.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000092__b0028.jpg,74,74,1959.1962484554178
hurricane-michael_00000440__b0085,hurricane-michael_00000440,hurricane-michael,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000440__b0085.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000440__b0085.jpg,35,35,408.79726409808353
hurricane-michael_00000281__b0027,hurricane-michael_00000281,hurricane-michael,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000281__b0027.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000281__b0027.jpg,62,63,997.5147635078696
hurricane-michael_00000012__b0040,hurricane-michael_00000012,hurricane-michael,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000012__b0040.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000012__b0040.jpg,67,48,759.4419064661492
hurricane-harvey_00000402__b0151,hurricane-harvey_00000402,hurricane-harvey,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000402__b0151.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000402__b0151.jpg,141,142,8097.098385143685
hurricane-michael_00000444__b0008,hurricane-michael_00000444,hurricane-michael,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000444__b0008.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000444__b0008.jpg,90,90,1482.9714415327348
socal-fire_00001341__b0006,socal-fire_00001341,socal-fire,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/socal-fire_00001341__b0006.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/socal-fire_00001341__b0006.jpg,49,49,687.5705708036348
hurricane-michael_00000012__b0039,hurricane-michael_00000012,hurricane-michael,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000012__b0039.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000012__b0039.jpg,81,81,1322.4999999722643
hurricane-michael_00000061__b0035,hurricane-michael_00000061,hurricane-michael,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000061__b0035.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000061__b0035.jpg,59,58,984.9943907708705
mexico-earthquake_00000105__b0118,mexico-earthquake_00000105,mexico-earthquake,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/mexico-earthquake_00000105__b0118.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/mexico-earthquake_00000105__b0118.jpg,111,105,3161.5732512930795
palu-tsunami_00000164__b0120,palu-tsunami_00000164,palu-tsunami,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000164__b0120.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000164__b0120.jpg,29,29,339.7188040890112
guatemala-volcano_00000026__b0026,guatemala-volcano_00000026,guatemala-volcano,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/guatemala-volcano_00000026__b0026.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/guatemala-volcano_00000026__b0026.jpg,25,25,147.66216791134866
hurricane-florence_00000504__b0000,hurricane-florence_00000504,hurricane-florence,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-florence_00000504__b0000.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-florence_00000504__b0000.jpg,69,68,1472.8828411382135
hurricane-harvey_00000467__b0111,hurricane-harvey_00000467,hurricane-harvey,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000467__b0111.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000467__b0111.jpg,55,55,793.693810362124
hurricane-florence_00000485__b0030,hurricane-florence_00000485,hurricane-florence,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-florence_00000485__b0030.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-florence_00000485__b0030.jpg,92,92,1974.3075391373745
hurricane-harvey_00000151__b0007,hurricane-harvey_00000151,hurricane-harvey,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000151__b0007.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000151__b0007.jpg,34,35,329.8013299990238
hurricane-harvey_00000467__b0081,hurricane-harvey_00000467,hurricane-harvey,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000467__b0081.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000467__b0081.jpg,70,71,1250.4988543381571
palu-tsunami_00000164__b0061,palu-tsunami_00000164,palu-tsunami,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000164__b0061.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000164__b0061.jpg,38,38,349.7639897569591
hurricane-harvey_00000402__b0103,hurricane-harvey_00000402,hurricane-harvey,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000402__b0103.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000402__b0103.jpg,85,85,704.9369117143051
palu-tsunami_00000164__b0131,palu-tsunami_00000164,palu-tsunami,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000164__b0131.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000164__b0131.jpg,52,52,579.0794551623554
socal-fire_00001159__b0005,socal-fire_00001159,socal-fire,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/socal-fire_00001159__b0005.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/socal-fire_00001159__b0005.jpg,57,57,786.7523257601904
hurricane-harvey_00000289__b0017,hurricane-harvey_00000289,hurricane-harvey,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000289__b0017.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000289__b0017.jpg,25,25,96.41755563787457
mexico-earthquake_00000105__b0087,mexico-earthquake_00000105,mexico-earthquake,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/mexico-earthquake_00000105__b0087.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/mexico-earthquake_00000105__b0087.jpg,77,77,1568.9361697963488
mexico-earthquake_00000040__b0040,mexico-earthquake_00000040,mexico-earthquake,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/mexico-earthquake_00000040__b0040.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/mexico-earthquake_00000040__b0040.jpg,95,57,1032.3288861444105
mexico-earthquake_00000003__b0429,mexico-earthquake_00000003,mexico-earthquake,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/mexico-earthquake_00000003__b0429.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/mexico-earthquake_00000003__b0429.jpg,20,21,73.76394475415533
hurricane-harvey_00000159__b0061,hurricane-harvey_00000159,hurricane-harvey,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000159__b0061.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000159__b0061.jpg,78,78,1543.912215923081
midwest-flooding_00000417__b0006,midwest-flooding_00000417,midwest-flooding,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/midwest-flooding_00000417__b0006.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/midwest-flooding_00000417__b0006.jpg,43,43,494.1842918420998
hurricane-michael_00000049__b0063,hurricane-michael_00000049,hurricane-michael,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000049__b0063.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000049__b0063.jpg,72,72,1274.0051479093418
midwest-flooding_00000027__b0011,midwest-flooding_00000027,midwest-flooding,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/midwest-flooding_00000027__b0011.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/midwest-flooding_00000027__b0011.jpg,44,38,746.7296992998985
